"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16412084804";"HW0127	";"BRUXINHA ABOBORA";"UN";"9505.90.00";"0";"63,60";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084840";"HW0127G	";"Tamanho:G";"UN";"9505.90.00";"0";"63,60";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561359";"	7898562561359";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0127";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084841";"HW0127M	";"Tamanho:M";"UN";"9505.90.00";"0";"63,60";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561366";"	7898562561366";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0127";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084843";"HW0127P	";"Tamanho:P";"UN";"9505.90.00";"0";"63,60";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561373";"	7898562561373";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0127";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084805";"HW0132	";"BRUXINHA TETEIA COLANTE+TUTU";"UN";"9505.90.00";"0";"55,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084844";"HW0132G	";"Tamanho:G";"UN";"9505.90.00";"0";"55,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561472";"	7898562561472";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0132";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084845";"HW0132M	";"Tamanho:M";"UN";"9505.90.00";"0";"55,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561489";"	7898562561489";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0132";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084846";"HW0132P	";"Tamanho:P";"UN";"9505.90.00";"0";"55,80";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561496";"	7898562561496";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0132";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084806";"HW0134	";"FEITICEIRA MAFALDA";"UN";"9505.90.00";"0";"38,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084848";"HW0134G	";"Tamanho:G";"UN";"9505.90.00";"0";"38,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561502";"	7898562561502";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0134";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084850";"HW0134M	";"Tamanho:M";"UN";"9505.90.00";"0";"38,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561519";"	7898562561519";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0134";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084852";"HW0134P	";"Tamanho:P";"UN";"9505.90.00";"0";"38,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561526";"	7898562561526";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0134";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084807";"HW0146	";"VAMPIRINHO IGOR LUXO CAPA+ COLETE+ JABO";"UN";"9505.90.00";"0";"61,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084858";"HW0146G	";"Tamanho:G";"UN";"9505.90.00";"0";"61,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561861";"	7898562561861";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0146";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084860";"HW0146GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"61,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561892";"	7898562561892";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0146";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084862";"HW0146M	";"Tamanho:M";"UN";"9505.90.00";"0";"61,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561878";"	7898562561878";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0146";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084864";"HW0146P	";"Tamanho:P";"UN";"9505.90.00";"0";"61,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561885";"	7898562561885";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0146";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084808";"HW0148	";"SENHORITA SKULL ROSE VESTIDO+TIARA GRINALDA";"UN";"9505.90.00";"0";"59,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084865";"HW0148G	";"Tamanho:G";"UN";"9505.90.00";"0";"59,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561939";"	7898562561939";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0148";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084866";"HW0148GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"59,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561960";"	7898562561960";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0148";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084867";"HW0148M	";"Tamanho:M";"UN";"9505.90.00";"0";"59,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561946";"	7898562561946";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0148";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084868";"HW0148P	";"Tamanho:P";"UN";"9505.90.00";"0";"59,30";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561953";"	7898562561953";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0148";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084809";"HW0149	";"SENHORITA BONITA VESTIDO+TIARA GRINALDA";"UN";"9505.90.00";"0";"68,70";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084869";"HW0149G	";"Tamanho:G";"UN";"9505.90.00";"0";"68,70";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561977";"	7898562561977";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0149";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084870";"HW0149GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"68,70";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562004";"	7898562562004";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0149";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084871";"HW0149M	";"Tamanho:M";"UN";"9505.90.00";"0";"68,70";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561984";"	7898562561984";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0149";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084872";"HW0149P	";"Tamanho:P";"UN";"9505.90.00";"0";"68,70";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562561991";"	7898562561991";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0149";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084810";"HW0150	";"JARDINEIRA CAVEIRA MEXICANA";"UN";"9505.90.00";"0";"51,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084873";"HW0150G	";"Tamanho:G";"UN";"9505.90.00";"0";"51,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562011";"	7898562562011";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0150";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084874";"HW0150GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"51,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562042";"	7898562562042";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0150";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084876";"HW0150M	";"Tamanho:M";"UN";"9505.90.00";"0";"51,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562028";"	7898562562028";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0150";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084877";"HW0150P	";"Tamanho:P";"UN";"9505.90.00";"0";"51,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562035";"	7898562562035";"0,00";"0,00";"0,00";"";"";"Fantasia infantil feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0150";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084811";"HW0152	";"BRUXINHA BABY AVENTAL VESTIDO+MINICHAPEU+TIARA";"UN";"9505.90.00";"0";"38,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084878";"HW0152G	";"Tamanho:G";"UN";"9505.90.00";"0";"38,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562103";"	7898562562103";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0152";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084880";"HW0152M	";"Tamanho:M";"UN";"9505.90.00";"0";"38,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562110";"	7898562562110";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0152";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084882";"HW0152P	";"Tamanho:P";"UN";"9505.90.00";"0";"38,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562127";"	7898562562127";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0152";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084884";"HW0152PP	";"Tamanho:PP";"UN";"9505.90.00";"0";"38,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562134";"	7898562562134";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0152";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084812";"HW0154	";"VAMPIRA SEXY VESTIDO+CAPA CURTA+CAUDA";"UN";"9505.90.00";"0";"97,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084885";"HW0154G	";"Tamanho:G";"UN";"9505.90.00";"0";"97,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562189";"	7898562562189";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0154";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084887";"HW0154GG	";"Tamanho:GG";"UN";"9505.90.00";"0";"97,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562219";"	7898562562219";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0154";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084888";"HW0154M	";"Tamanho:M";"UN";"9505.90.00";"0";"97,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562196";"	7898562562196";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0154";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084890";"HW0154P	";"Tamanho:P";"UN";"9505.90.00";"0";"97,40";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562202";"	7898562562202";"0,00";"0,00";"0,00";"";"";"Fantasia adulto feminina";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0154";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia adulto feminina";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084813";"HW0158UN	";"MINI CHAPEU BRUXA -SORTIDO";"UN";"9505.90.00";"0";"17,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562264";"	7898562562264";"0,00";"0,00";"0,00";"";"";"Acessório adulto feminina";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Acessório adulto feminina";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084814";"HW0161	";"KIT COLETE CAVERINHA MEXICANA COLETE + GRAVATA";"UN";"9505.90.00";"0";"33,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	";"	";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Variação";"Própria";"";"";"";"";"0,00";"";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084891";"HW0161G	";"Tamanho:G";"UN";"9505.90.00";"0";"33,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562271";"	7898562562271";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0161";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
"16412084892";"HW0161M	";"Tamanho:M";"UN";"9505.90.00";"0";"33,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"";"0,00";"0,00";"0,100";"0,100";"	7898562562288";"	7898562562288";"0,00";"0,00";"0,00";"";"";"Fantasia infantil masculino";"0,00";"Produto";"Própria";"";"";"";"";"0,00";"HW0161";"0";"";"Masquerade Fantasias";"28.054.00";"0";"Fantasia infantil masculino";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"HALLOWEEN";""
